-4.003267, -1.000962, 4.098663, 0.917302, 75288
-3.727476, -1.005271, 4.056038, 0.936327, 77277
-3.665697, -1.001280, 4.029847, 0.937611, 77721
-3.834781, -1.010307, 4.165351, 0.925337, 78474
-3.760448, -0.798379, 3.845662, 0.920965, 78820
-3.752191, -0.827969, 3.866982, 0.921648, 78822
-3.735995, -1.007689, 4.194073, 0.923565, 79272
-3.823139, -1.149332, 4.319321, 0.919497, 79544
-3.855345, -1.152488, 4.300117, 0.915519, 79630
-3.794333, -0.339421, 3.815987, 0.906685, 80294
-3.836029, -0.999501, 3.971790, 0.903334, 80299
-3.816271, -0.846033, 3.866401, 0.899475, 80384
-3.986236, -1.094118, 4.152117, 0.897315, 80743
-3.427173, -1.012302, 3.911811, 0.917807, 80939
-4.020591, -1.154254, 4.224046, 0.896319, 81566
-4.106472, -1.145247, 4.171263, 0.891599, 81689
-3.774005, -0.353843, 3.826109, 0.903889, 81706
-4.075765, -1.092926, 4.074816, 0.888511, 81769
-4.075340, -1.153987, 4.285829, 0.897272, 81776
-3.884439, -0.837589, 3.824266, 0.893331, 81843
-3.755270, -0.905914, 3.928354, 0.899080, 82111
-4.001575, -1.003186, 3.809738, 0.883384, 82523
-3.864622, -0.605703, 3.762638, 0.887253, 82562
-4.092351, -1.133275, 4.147316, 0.886694, 82577
-4.124001, -1.092713, 3.991615, 0.880512, 82632
-3.784987, -0.143681, 3.949697, 0.902605, 82761
-3.891544, -0.910249, 3.886115, 0.884264, 82980
-3.912375, -0.335338, 3.676366, 0.874972, 83064
-4.142930, -1.005035, 3.597211, 0.863726, 83068
-3.724501, -1.153112, 4.274355, 0.899148, 83117
-3.996592, -1.000330, 4.085608, 0.883872, 83166
-4.046100, -1.010856, 3.426933, 0.863685, 83227
-4.020411, -1.046169, 4.108484, 0.881607, 83245
-4.031477, -1.014289, 4.110571, 0.879893, 83319
-3.866343, -0.791824, 3.790875, 0.872051, 83394
-4.074289, -1.010779, 4.027504, 0.870109, 83423
-3.881875, -0.506843, 3.724498, 0.873569, 83487
-3.833556, -0.992678, 3.938562, 0.875415, 83911
-3.962190, -0.681590, 3.738765, 0.288438, 83950
-4.188372, -1.143226, 4.017225, 0.860393, 84088
-3.896320, -0.795699, 3.726653, 0.862963, 84148
-4.144317, -1.146975, 4.181428, 0.867917, 84164
-3.518974, -1.003960, 3.890405, 0.874196, 84205
-3.949805, -1.055935, 3.863510, 0.705841, 84254
-3.935833, -1.010155, 3.251193, 0.840153, 84326
-4.044433, -0.995630, 3.649082, 0.851931, 84330
-4.074791, -1.033358, 4.021207, 0.859808, 84475
-3.937289, -1.012723, 3.958055, 0.861371, 84574
-4.214013, -1.103884, 3.812854, 0.830730, 84588
-4.237180, -1.139941, 3.873777, 0.848048, 84674
-3.878161, -0.688912, 3.730298, 0.848607, 84726
-4.236310, -1.149362, 4.104486, 0.848089, 84741
-3.865959, -0.687907, 3.773661, 0.853061, 84812
-3.733177, -0.771099, 3.833254, 0.855691, 84859
-3.827043, -1.079732, 2.694175, 0.826724, 84883
-4.095294, -1.005020, 3.439193, 0.837909, 84891
-4.167099, -1.092998, 3.901820, 0.843074, 84968
-3.739315, -0.982233, 3.957613, 0.848566, 85028
-3.879506, -1.091702, 4.185308, 0.851905, 85032
-3.669300, -1.004587, 4.027330, 0.855129, 85101
-4.035869, -1.086985, 4.146479, 0.849133, 85120
-4.307597, -1.149146, 3.995929, 0.836850, 85143
-3.696657, -1.067556, 4.207563, 0.856099, 85171
-3.850836, -0.996106, 4.053690, 0.847719, 85186
-4.105002, -1.105809, 4.070699, 0.840464, 85202
-3.747577, -1.012898, 3.157305, 0.803103, 85203
-3.876137, -0.352151, 3.724966, 0.829571, 85205
-3.785434, -1.099194, 2.724351, 0.827427, 85207
-3.806274, -1.136967, 2.803341, 0.827432, 85209
-3.905995, -1.145172, 2.947421, 0.827182, 85211
-3.991081, -0.943779, 3.646416, 0.832927, 85257
-3.974047, -0.985007, 3.436674, 0.829990, 85261
-3.745579, -1.071812, 2.691046, 0.819502, 85350
-3.459574, -0.959084, 3.840236, 0.844697, 85366
-3.861071, -0.551026, 3.784333, 0.836324, 85418
-3.886738, -0.767343, 3.728830, 0.832336, 85419
-3.983957, -1.087885, 4.156948, 0.841338, 85420
-3.894118, -0.250491, 3.764366, 0.835473, 85476
-4.240336, -1.096553, 3.768601, 0.821907, 85483
-4.209893, -0.999551, 3.726759, 0.821641, 85485
-3.905280, -0.763425, 3.709829, 0.799526, 85523
-3.918557, -0.322781, 3.699908, 0.813053, 85534
-4.219666, -1.011925, 3.607064, 0.817414, 85602
-4.314785, -1.137936, 3.827420, 0.818899, 85603
-4.369224, -1.154187, 3.994139, 0.820669, 85606
-4.146346, -1.138942, 3.192177, 0.723541, 85610
-4.188584, -1.144974, 4.054910, 0.825354, 85642
-4.328818, -1.138701, 3.710747, 0.814983, 85655
-4.411692, -1.148953, 3.952174, 0.816940, 85657
-4.045105, -0.991911, 3.471578, 0.804862, 85685
-4.315458, -1.112436, 3.664081, 0.808503, 85686
-4.424318, -1.143818, 3.903755, 0.808939, 85692
-3.938993, -1.141624, 4.217783, 0.833224, 85706
-3.424900, -0.912234, 3.734782, 0.823405, 85707
-4.353572, -1.145066, 3.610263, 0.812834, 85774
-3.876009, -0.766276, 3.761204, 0.812435, 85829
-4.388135, -1.128770, 3.735606, 0.804042, 85842
-3.731097, -1.034318, 3.158122, 0.797003, 85881
-3.688574, -1.000151, 3.981004, 0.823993, 85909
-3.823285, -0.348337, 3.814002, 0.822793, 85928
-3.852066, -0.382360, 3.792000, 0.820824, 85934
-3.916161, -0.790600, 3.593789, 0.811451, 85947
-4.162766, -1.005048, 3.808161, 0.811216, 85960
-4.000427, -0.154953, 3.760668, 0.817496, 85961
-4.245071, -1.101366, 3.490706, 0.806640, 85971
-4.220003, -1.096568, 3.399715, 0.806230, 85972
-3.473792, -1.005362, 3.975687, 0.819473, 85991
-3.741475, -1.072644, 4.189623, 0.821222, 85998
-3.983523, -0.956886, 3.772526, 0.807392, 86029
-3.897040, -0.394039, 3.704325, 0.811215, 86034
-4.157473, -1.129136, 4.042236, 0.810058, 86035
-3.869878, -1.103882, 2.971896, 0.801711, 86043
-2.540147, -1.190377, 3.311946, 0.790761, 86062
-3.892712, -0.370217, 3.717527, 0.791782, 86112
-3.521212, -1.044375, 2.513650, 0.786320, 86115
-4.197402, -1.138759, 4.021542, 0.790350, 86126
-4.267419, -1.093448, 3.738290, 0.781805, 86129
-4.264789, -1.092317, 3.565305, 0.786726, 86134
-3.869525, -1.141969, 4.258691, 0.797434, 86153
-3.858299, -0.477416, 3.770937, 0.792194, 86168
-3.538074, -1.049877, 2.599880, 0.786112, 86182
-3.631857, -1.036888, 2.537657, 0.786407, 86188
-4.189952, -1.021364, 3.839020, 0.752742, 86190
-2.437127, -1.175478, 3.298884, 0.791587, 86204
-3.850912, -0.283066, 3.803799, 0.797115, 86236
-2.557503, -1.203354, 3.394372, 0.789723, 86265
-3.762677, -1.108037, 4.246633, 0.756552, 86269
-3.376780, -1.027184, 2.400630, 0.767896, 86293
-3.956630, -0.991152, 3.428192, 0.782215, 86302
-2.047078, -1.197485, 2.953875, 0.780513, 86314
-3.530725, -1.023663, 4.048653, 0.788024, 86319
-3.929470, -0.987853, 3.876436, 0.590264, 86334
-3.858329, -0.663210, 3.783710, 0.783873, 86335
-3.195432, -0.998273, 1.867852, 0.778944, 86347
-3.910532, -0.114039, 3.905431, 0.782681, 86387
-3.906452, -0.558633, 3.698964, 0.773739, 86390
-3.962415, -0.113545, 3.818778, 0.779827, 86397
-4.236139, -1.002000, 3.659921, 0.773184, 86402
-3.882668, -1.131335, 4.324993, 0.782730, 86413
-3.773456, -0.519485, 3.820642, 0.780157, 86423
-3.913959, -0.989723, 3.925807, 0.776938, 86426
-3.931386, -0.114589, 3.869055, 0.785715, 86432
-3.527357, -1.055322, 2.705951, 0.772465, 86437
-3.927336, -0.747946, 3.670064, 0.775105, 86471
-3.895353, -0.736193, 3.603868, 0.774714, 86473
-3.718693, -1.109725, 2.892818, 0.772852, 86480
-4.196395, -1.164619, 3.060116, 0.774994, 86492
-4.376063, -1.145127, 3.555871, 0.770100, 86526
-3.966976, -0.160415, 3.815945, 0.765449, 86559
-3.784589, -1.069743, 3.254739, 0.541924, 86562
-3.902949, -0.993378, 3.327831, 0.759279, 86566
-3.214117, -1.020616, 2.027239, 0.760741, 86568
-4.270806, -1.116328, 3.811133, 0.761879, 86571
-4.000629, -1.118945, 3.113184, 0.761564, 86576
-3.966920, -1.137347, 4.365547, 0.763128, 86587
-4.163739, -1.185653, 4.095304, 0.759562, 86606
-3.889479, -0.582255, 3.597741, 0.756292, 86611
-3.236829, -1.059316, 2.417376, 0.726436, 86615
-4.469259, -1.148498, 3.752007, 0.762733, 86626
-3.361599, -1.039019, 3.776282, 0.746498, 86677
-3.919062, -0.569751, 3.643672, 0.737243, 86701
-3.979027, -0.117118, 3.795339, 0.758066, 86704
-4.269205, -1.143587, 3.372834, 0.753642, 86719
-3.296818, -0.964106, 3.764133, 0.728201, 86736
