-3.294305, -1.003555, 3.925474, 0.894355, 70183
-3.294362, -1.002165, 3.644860, 0.795321, 72265
-3.521293, -0.989099, 3.961231, 0.815788, 72819
-3.564941, -1.041641, 3.943942, 0.652176, 73193
-3.468919, -1.167428, 4.198634, 0.938169, 74439
-4.004141, -1.008243, 4.093256, 0.898102, 75288
-3.447232, -1.022591, 3.892636, 0.729769, 75429
-3.611521, -1.092115, 4.162245, 0.927565, 76145
-3.304039, -1.024424, 3.564152, 0.619552, 76319
-3.664641, -0.523104, 3.801225, 0.935183, 76572
-3.722108, -0.882926, 3.906926, 0.926613, 76832
-3.675942, -0.340444, 3.812770, 0.933052, 76963
-3.820127, -1.000430, 4.019970, 0.916789, 76975
-3.888438, -0.855182, 3.836007, 0.905256, 77117
-3.443728, -0.962052, 3.828546, 0.374410, 77252
-3.667059, -0.425218, 3.812096, 0.930874, 77259
-3.728383, -1.000746, 4.057354, 0.920957, 77277
-3.672153, -1.009728, 4.032521, 0.922036, 77721
-3.650635, -0.403046, 3.788866, 0.927795, 77900
-3.559144, -1.162742, 4.286575, 0.926486, 77940
-3.646138, -1.154652, 4.305906, 0.920351, 77944
-3.621215, -1.142733, 4.209139, 0.921184, 78040
-3.708557, -1.135537, 4.252658, 0.913794, 78050
-3.605493, -1.150989, 4.309082, 0.921221, 78161
-3.707170, -0.936304, 3.927652, 0.912860, 78331
-3.834329, -1.009164, 4.161808, 0.901251, 78474
-3.240560, -1.005210, 3.602581, 0.934977, 78503
-3.709639, -0.422031, 3.836735, 0.909227, 78697
-3.762009, -0.794349, 3.849482, 0.902021, 78820
-3.756005, -0.827416, 3.868076, 0.902285, 78822
-3.298811, -1.007167, 3.773493, 0.927909, 78898
-3.251223, -1.166903, 4.035000, 0.930732, 78920
-3.716362, -0.828301, 3.884933, 0.902463, 78942
-3.681509, -1.149080, 4.336177, 0.904441, 78990
-3.696321, -1.003781, 4.075907, 0.899883, 79178
-3.739435, -1.004267, 4.198520, 0.893125, 79272
-3.563630, -0.996185, 4.070652, 0.904766, 79407
-3.678549, -1.064974, 4.199238, 0.896875, 79435
-3.933977, -1.150523, 4.277018, 0.880260, 79446
-3.823978, -1.149445, 4.319731, 0.886798, 79544
-3.819049, -0.865899, 3.881910, 0.882101, 79600
-3.854856, -1.157058, 4.296832, 0.881190, 79630
-3.822252, -0.797405, 3.826046, 0.880532, 79691
-3.953352, -1.154157, 4.298495, 0.874445, 79728
-3.453506, -1.157698, 4.291067, 0.904394, 79805
-3.514296, -1.153789, 4.284280, 0.900973, 79814
-3.609971, -1.153400, 4.274150, 0.894932, 79825
-3.739815, -0.994149, 4.130752, 0.870472, 79914
-4.078102, -1.003861, 3.763618, 0.518619, 80021
-3.641894, -1.151288, 4.337674, 0.887692, 80029
-3.672713, -0.551242, 3.798937, 0.882639, 80174
-3.796536, -0.337878, 3.821163, 0.875181, 80294
-3.837206, -0.999442, 3.975352, 0.870737, 80299
-3.631501, -0.999413, 3.954551, 0.875714, 80381
-3.817646, -0.843636, 3.869056, 0.865463, 80384
-3.704067, -0.776093, 3.848474, 0.872538, 80480
-3.753208, -1.030351, 4.189891, 0.873419, 80517
-3.807534, -1.092070, 4.199522, 0.867269, 80662
-3.987558, -1.091872, 4.154605, 0.857769, 80743
-3.429224, -1.008339, 3.911540, 0.884475, 80939
-3.778213, -1.100251, 4.245891, 0.869319, 81214
-3.711238, -0.648487, 3.847334, 0.875760, 81409
-3.559408, -0.988082, 4.062419, 0.884404, 81412
-3.593646, -1.003215, 3.928490, 0.879153, 81541
-4.020094, -1.152164, 4.227359, 0.859827, 81566
-4.107496, -1.151136, 4.168776, 0.852946, 81689
-3.773970, -0.354833, 3.827725, 0.872587, 81706
-3.440292, -0.994023, 4.005816, 0.887722, 81739
-4.077759, -1.088412, 4.080267, 0.850185, 81769
-4.076108, -1.152326, 4.289102, 0.857182, 81776
-3.743326, -1.121068, 4.244368, 0.868545, 81802
-3.882226, -0.842792, 3.817818, 0.859207, 81843
-3.874099, -1.006464, 3.983947, 0.860389, 81847
-3.744208, -1.073912, 4.189694, 0.865617, 81967
-3.752143, -0.908081, 3.927640, 0.863235, 82111
-3.509707, -1.160023, 4.253018, 0.877799, 82157
-4.126926, -1.101296, 4.031310, 0.843890, 82390
-3.774467, -0.975348, 3.953630, 0.857646, 82470
-4.001549, -1.004054, 3.807549, 0.847991, 82523
-3.874240, -1.161230, 4.374867, 0.858164, 82526
-3.867794, -0.607712, 3.765336, 0.846217, 82562
-4.072568, -1.002863, 3.693748, 0.837819, 82569
-4.090906, -1.133786, 4.147858, 0.841476, 82577
-4.128143, -0.995684, 3.652401, 0.837234, 82629
-4.124456, -1.094357, 3.988827, 0.839397, 82632
-3.713811, -0.586512, 3.858277, 0.849612, 82732
-3.783798, -0.143448, 3.951780, 0.856026, 82761
-3.903249, -0.129616, 3.917498, 0.846564, 82772
-3.414733, -1.154026, 4.145464, 0.859436, 82795
-3.371547, -0.995659, 3.855349, 0.848013, 82942
-3.804347, -0.575534, 3.807518, 0.838720, 82974
-3.890851, -0.912113, 3.885043, 0.834783, 82980
-3.832331, -1.154849, 4.352588, 0.842542, 82981
-3.950426, -0.798292, 3.684319, 0.765216, 82982
-3.994782, -0.927410, 3.752030, 0.831455, 82989
-4.187414, -1.109589, 3.914508, 0.828109, 83005
-3.280134, -0.963607, 3.762548, 0.725222, 83024
-3.477338, -0.852975, 3.683133, 0.648716, 83036
-3.912302, -0.338820, 3.674847, 0.832953, 83064
-4.146981, -1.008773, 3.594690, 0.826954, 83068
-3.730163, -1.151581, 4.281085, 0.839372, 83117
-3.755771, -0.493501, 3.836340, 0.835828, 83119
-3.997248, -0.998483, 4.089002, 0.829747, 83166
-4.047680, -1.007311, 3.437459, 0.817673, 83227
-4.019529, -1.070851, 4.093479, 0.822704, 83245
-3.831047, -1.115114, 4.224724, 0.822814, 83298
-4.033154, -1.017895, 4.107440, 0.817630, 83319
-4.129103, -1.160476, 4.222362, 0.816302, 83331
-2.952141, -1.155493, 2.900717, 0.817117, 83349
-3.702598, -1.153403, 4.374263, 0.824852, 83381
-3.805964, -1.146990, 4.382945, 0.822675, 83391
-3.868219, -0.788876, 3.797659, 0.814557, 83394
-3.697993, -0.511893, 3.858640, 0.820531, 83395
-3.828742, -0.272674, 3.806888, 0.819942, 83401
-3.816521, -0.608701, 3.812401, 0.816670, 83411
-4.051966, -1.003552, 4.019309, 0.813990, 83417
-4.076271, -1.007204, 4.033142, 0.812169, 83423
-3.887839, -0.498007, 3.740727, 0.813955, 83487
-4.003352, -1.133850, 4.203421, 0.814599, 83494
-4.113697, -1.003098, 3.962792, 0.811053, 83500
-3.473049, -1.002774, 3.971853, 0.815976, 83538
-3.664411, -0.592451, 3.808653, 0.813118, 83554
-3.853019, -1.135841, 4.241419, 0.811675, 83569
-3.709167, -0.467898, 3.840160, 0.808283, 83575
-3.965120, -1.125189, 2.963372, 0.763727, 83581
-3.824906, -0.329391, 3.822733, 0.812620, 83591
-4.214819, -1.152948, 4.180808, 0.800942, 83656
-2.936601, -1.177179, 3.018240, 0.809301, 83666
-3.805978, -0.997950, 4.129879, 0.812116, 83723
-3.920070, -0.159818, 3.903368, 0.806646, 83759
-2.767102, -0.996787, 2.529893, 0.797341, 83860
-3.839172, -0.985957, 3.947343, 0.802202, 83911
-3.538201, -1.136648, 4.169735, 0.801827, 83939
-3.905520, -0.731346, 3.709032, 0.794434, 83950
-3.606622, -0.626420, 3.767124, 0.793362, 83981
-3.849760, -0.217597, 3.880446, 0.798916, 83993
-3.897252, -0.429765, 3.718252, 0.790075, 83994
-4.109955, -1.122398, 4.078036, 0.792682, 84005
-3.185978, -1.185990, 3.956654, 0.643115, 84007
-3.651628, -1.155190, 4.404091, 0.791572, 84026
-3.923048, -1.122113, 4.201067, 0.790400, 84055
-3.824464, -0.491642, 3.821788, 0.789194, 84056
-4.242385, -1.161350, 4.221948, 0.787941, 84081
-4.189764, -1.138267, 4.021763, 0.783355, 84088
-3.551567, -0.812612, 3.765126, 0.460553, 84116
-3.761812, -1.151752, 4.343073, 0.786677, 84130
-3.614112, -1.180097, 4.257539, 0.783782, 84131
-3.940540, -1.138089, 4.245935, 0.786996, 84146
-3.818397, -0.285737, 3.817543, 0.787328, 84147
-3.900390, -0.790860, 3.735612, 0.783028, 84148
-3.907565, -0.559974, 3.702993, 0.756919, 84155
-3.863607, -0.591286, 3.772186, 0.783171, 84162
-4.146646, -1.140998, 4.190964, 0.788200, 84164
-2.426909, -1.077727, 2.265424, 0.753018, 84180
-2.750571, -1.172641, 2.864330, 0.755349, 84186
-2.627507, -1.061024, 2.489451, 0.754826, 84189
-3.512433, -1.010917, 3.880472, 0.766280, 84205
-3.271285, -1.088491, 3.547904, 0.761777, 84209
-3.667265, -0.899124, 3.898976, 0.768511, 84214
-3.565500, -0.994685, 3.976451, 0.767821, 84217
-3.824126, -0.414832, 3.821839, 0.713347, 84232
-3.742674, -0.537661, 3.827488, 0.771894, 84238
-3.968614, -0.990388, 3.808400, 0.772535, 84240
-3.968626, -0.858371, 3.682053, 0.772505, 84242
-4.075548, -1.086588, 4.081081, 0.776222, 84262
-2.679939, -1.168304, 3.029781, 0.752426, 84272
-2.729798, -1.181378, 2.964498, 0.752821, 84286
-3.642368, -1.168587, 4.442007, 0.771420, 84296
-3.941437, -1.001039, 3.272187, 0.733015, 84326
-4.045142, -1.023900, 3.629229, 0.759084, 84330
-2.536152, -1.172488, 2.856808, 0.748693, 84347
-2.086429, -1.041100, 1.941550, 0.746624, 84348
-2.966028, -1.158536, 3.625738, 0.753333, 84349
-3.092923, -1.150517, 3.824765, 0.691055, 84350
-3.271667, -1.052021, 3.962299, 0.742948, 84356
-3.352621, -0.998392, 3.864445, 0.759712, 84360
-3.619984, -0.958604, 3.906424, 0.763577, 84370
-3.747083, -0.294263, 3.831953, 0.770556, 84378
-2.282255, -1.050104, 2.362988, 0.745143, 84396
-3.589877, -1.156035, 4.330926, 0.766234, 84406
-3.738292, -0.292113, 3.834695, 0.769794, 84423
-2.225174, -1.127403, 2.404866, 0.728990, 84445
-2.879918, -1.116906, 2.835886, 0.736189, 84451
-3.688657, -1.144727, 4.274800, 0.752975, 84452
-3.616709, -0.660558, 3.770002, 0.749106, 84455
-3.764860, -0.828981, 3.871663, 0.751432, 84461
-4.080584, -1.022256, 4.028274, 0.758831, 84475
-3.826971, -1.177623, 4.405641, 0.757252, 84492
-3.838262, -0.849941, 3.853573, 0.753317, 84496
-2.301090, -1.167258, 2.684153, 0.732543, 84507
-2.368598, -1.180097, 2.783434, 0.732778, 84508
-1.972337, -0.975303, 2.063917, 0.730500, 84509
-3.933873, -1.076643, 2.689480, 0.727679, 84533
-3.949956, -1.080196, 2.598233, 0.759010, 84536
-3.915305, -0.113078, 3.916020, 0.761764, 84541
-2.616305, -1.183275, 3.176021, 0.738285, 84544
-2.855857, -1.166411, 3.186770, 0.741146, 84549
-3.224834, -0.991383, 3.713713, 0.512753, 84553
-3.942357, -1.004960, 3.965329, 0.756937, 84574
-4.213853, -1.123881, 3.798031, 0.609112, 84588
-2.582941, -1.192595, 2.743017, 0.712778, 84626
-3.691499, -1.164250, 4.446838, 0.733325, 84631
-3.579142, -0.236092, 3.779668, 0.731346, 84639
-4.003329, -1.172634, 4.381865, 0.649946, 84658
-4.044319, -1.013704, 3.986343, 0.665905, 84670
-4.253106, -1.165859, 4.162734, 0.744927, 84671
-4.240680, -1.153237, 3.861180, 0.744050, 84674
-2.137600, -1.114599, 2.429548, 0.702684, 84678
-2.060543, -1.084939, 2.239400, 0.702254, 84680
-3.317357, -1.184105, 4.126770, 0.716450, 84682
-3.279546, -1.156364, 4.011353, 0.714657, 84683
-2.492596, -1.111647, 2.626410, 0.706437, 84685
-3.816310, -1.159830, 4.432128, 0.730202, 84704
-3.846675, -1.162662, 4.451621, 0.728842, 84707
-3.830504, -0.919121, 3.900313, 0.725652, 84717
-3.777281, -0.486575, 3.823564, 0.725100, 84718
-3.877192, -0.691235, 3.732509, 0.727009, 84726
-3.908891, -0.649725, 3.723081, 0.616510, 84732
-4.238450, -1.153622, 4.105191, 0.738426, 84741
-3.085301, -1.175678, 3.958287, 0.707009, 84750
-2.171483, -1.199919, 2.616404, 0.698526, 84752
-2.066427, -1.089152, 2.365344, 0.698050, 84753
-3.360345, -1.157352, 4.047773, 0.711284, 84759
-2.300919, -1.075824, 2.182117, 0.702226, 84768
-2.764022, -1.178041, 2.911625, 0.704634, 84771
-2.674365, -1.131850, 2.712280, 0.704194, 84773
-3.879886, -1.111522, 4.215209, 0.723182, 84784
-3.862306, -0.689827, 3.770323, 0.718507, 84812
-3.917439, -0.263754, 3.685953, 0.723511, 84815
-4.326952, -1.150734, 4.093397, 0.733095, 84830
-2.000621, -1.223534, 2.635703, 0.655846, 84831
-1.778627, -1.197571, 2.271026, 0.655147, 84832
-2.487213, -1.158977, 2.779732, 0.663162, 84839
-3.493884, -1.092028, 4.124885, 0.678571, 84844
-3.691735, -1.100525, 4.229798, 0.684747, 84850
-3.593001, -0.884947, 3.832841, 0.678824, 84852
-3.739978, -0.763352, 3.840227, 0.682561, 84859
-3.936791, -0.879945, 3.792420, 0.689755, 84875
-3.865685, -0.386937, 3.774420, 0.688636, 84879
-3.870091, -0.325497, 3.738663, 0.689534, 84881
-3.832732, -1.062093, 2.700432, 0.557037, 84883
-4.097939, -1.000484, 3.439991, 0.696389, 84891
-0.616247, -1.324449, 0.927366, 0.620932, 84899
